time,open,high,low,close,volume
2025-04-13 14:30:00,83810.1,84105.1,83728.2,84030.0,310878
2025-04-13 15:00:00,84030.0,84030.0,83646.0,83743.5,233907
2025-04-13 15:30:00,83744.0,83872.8,83611.0,83791.3,121309
2025-04-13 16:00:00,83791.2,84359.0,83780.1,84226.8,337530
2025-04-13 16:30:00,84231.9,84313.3,84037.9,84168.2,274318
2025-04-13 17:00:00,84168.1,84979.0,84126.0,84672.4,492963
2025-04-13 17:30:00,84672.5,84874.5,84515.4,84709.6,271520
2025-04-13 18:00:00,84708.1,84849.4,84472.3,84520.0,250482
2025-04-13 18:30:00,84516.1,84898.4,84516.0,84680.4,155186
2025-04-13 19:00:00,84680.5,84680.5,84275.0,84425.9,153589
2025-04-13 19:30:00,84425.9,84506.0,82978.6,83935.9,940386
2025-04-13 20:00:00,83936.0,84390.8,83732.0,84140.1,248104
2025-04-13 20:30:00,84140.1,84152.0,83118.7,83444.0,348862
2025-04-13 21:00:00,83444.0,83689.9,82988.3,83625.7,288855
2025-04-13 21:30:00,83626.0,83771.7,82990.9,83552.0,282177
2025-04-13 22:00:00,83552.1,83816.4,83218.1,83382.0,293030
2025-04-13 22:30:00,83381.9,83451.0,83083.9,83267.6,259585
2025-04-13 23:00:00,83266.1,83625.1,83100.1,83552.0,192570
2025-04-13 23:30:00,83552.0,83783.5,83288.6,83697.9,260323
2025-04-14 00:00:00,83698.0,85092.3,83620.1,84703.7,685516
2025-04-14 00:30:00,84703.7,85000.0,84144.9,84265.9,488616
2025-04-14 01:00:00,84266.0,84596.5,84208.0,84497.0,241884
2025-04-14 01:30:00,84496.9,84617.9,84004.2,84166.0,199617
2025-04-14 02:00:00,84166.0,84966.3,83973.0,84966.0,219426
2025-04-14 02:30:00,84966.0,85473.3,84916.2,85058.0,640087
2025-04-14 03:00:00,85058.0,85058.0,84500.0,84612.9,661393
2025-04-14 03:30:00,84612.8,84731.0,84384.7,84496.0,161985
2025-04-14 04:00:00,84496.0,84772.7,84355.7,84742.4,129708
2025-04-14 04:30:00,84742.4,85046.0,84672.1,84811.1,168785
2025-04-14 05:00:00,84811.2,84933.7,84546.1,84634.4,111577
2025-04-14 05:30:00,84634.4,84693.8,84277.8,84509.9,185883
2025-04-14 06:00:00,84509.9,84526.6,84222.5,84278.0,120656
2025-04-14 06:30:00,84278.0,84591.7,84274.8,84563.5,139393
2025-04-14 07:00:00,84563.4,84722.0,84152.0,84423.5,227478
2025-04-14 07:30:00,84424.0,84583.3,84310.1,84525.0,88205
2025-04-14 08:00:00,84526.0,84739.5,84377.3,84552.1,168228
2025-04-14 08:30:00,84552.0,84888.0,84432.1,84706.1,155957
2025-04-14 09:00:00,84706.1,84857.5,84400.0,84441.4,180265
2025-04-14 09:30:00,84438.0,84478.8,84188.0,84380.9,191365
2025-04-14 10:00:00,84381.0,84602.8,84243.3,84579.8,222775
2025-04-14 10:30:00,84578.1,84763.3,84500.1,84588.4,155070
2025-04-14 11:00:00,84588.5,84838.7,84444.0,84785.9,155981
2025-04-14 11:30:00,84786.0,84905.9,84750.0,84869.5,120306
2025-04-14 12:00:00,84869.6,84999.9,84700.0,84982.0,214157
2025-04-14 12:30:00,84982.1,85179.9,84877.0,85080.0,244320
2025-04-14 13:00:00,85080.3,85221.7,84886.3,84886.3,209553
2025-04-14 13:30:00,84886.4,84988.1,84007.0,84325.9,740617
2025-04-14 14:00:00,84325.4,85064.1,84215.9,85032.5,344228
2025-04-14 14:30:00,85044.5,85755.0,84904.4,85380.2,1260753
2025-04-14 15:00:00,85380.2,85416.0,84362.3,84490.0,917700
2025-04-14 15:30:00,84490.0,84723.7,83661.2,84050.0,1304668
2025-04-14 16:00:00,84050.0,84439.3,83800.1,84160.0,500892
2025-04-14 16:30:00,84159.9,84622.0,84080.7,84285.3,295790
2025-04-14 17:00:00,84286.0,84613.9,84160.7,84475.0,335882
2025-04-14 17:30:00,84472.0,84838.0,84354.0,84803.6,168352
2025-04-14 18:00:00,84804.0,85020.0,84753.3,84840.0,281785
2025-04-14 18:30:00,84840.1,84961.8,84631.1,84931.9,134032
2025-04-14 19:00:00,84931.9,85161.9,84891.0,84918.2,307392
2025-04-14 19:30:00,84918.0,85089.9,84701.6,84861.9,300620
2025-04-14 20:00:00,84863.2,84925.3,84482.1,84591.0,189064
2025-04-14 20:30:00,84590.1,84883.8,84533.0,84798.2,97234
2025-04-14 21:00:00,84800.1,84915.3,84656.0,84723.7,102869
2025-04-14 21:30:00,84724.0,84724.0,84400.0,84656.0,72762
2025-04-14 22:00:00,84656.0,84688.7,84372.5,84438.6,135508
2025-04-14 22:30:00,84436.1,84645.5,84424.8,84450.8,61179
2025-04-14 23:00:00,84452.1,84728.0,84418.5,84601.5,101704
2025-04-14 23:30:00,84601.6,84687.1,84372.1,84538.3,86655
2025-04-15 00:00:00,84539.7,84636.1,84290.4,84538.3,125906
2025-04-15 00:30:00,84538.1,84896.1,84503.7,84873.4,189153
2025-04-15 01:00:00,84873.4,84894.2,84484.9,84875.0,129416
2025-04-15 01:30:00,84875.0,85083.6,84764.7,84936.2,225688
2025-04-15 02:00:00,84936.3,85143.9,84781.0,84810.7,156584
2025-04-15 02:30:00,84810.0,85249.9,84650.1,85175.0,227807
2025-04-15 03:00:00,85174.9,85275.0,85020.0,85176.9,315299
2025-04-15 03:30:00,85177.0,85354.9,85146.0,85338.9,334590
2025-04-15 04:00:00,85339.0,85430.2,85100.0,85110.7,282617
2025-04-15 04:30:00,85110.4,85477.4,85108.1,85435.6,224291
2025-04-15 05:00:00,85435.6,85683.7,85422.9,85500.8,261886
2025-04-15 05:30:00,85500.8,85799.0,85470.1,85485.9,721878
2025-04-15 06:00:00,85485.8,85638.4,85313.7,85483.9,231316
2025-04-15 06:30:00,85483.9,85613.6,85300.1,85332.3,78691
2025-04-15 07:00:00,85332.2,85729.5,85332.2,85645.9,170730
2025-04-15 07:30:00,85645.9,85697.8,85580.1,85687.6,122636
2025-04-15 08:00:00,85687.6,85888.0,85632.1,85779.1,1260977
2025-04-15 08:30:00,85777.7,85859.9,85689.0,85780.5,119664
2025-04-15 09:00:00,85780.5,85888.0,85701.1,85811.0,207933
2025-04-15 09:30:00,85811.1,85911.0,85555.0,85910.9,410540
2025-04-15 10:00:00,85910.8,85911.0,85613.4,85717.0,376636
2025-04-15 10:30:00,85717.0,85731.4,85400.0,85584.4,255773
2025-04-15 11:00:00,85584.4,85613.0,85319.5,85527.9,568311
2025-04-15 11:30:00,85527.9,85599.7,85360.0,85550.0,157420
2025-04-15 12:00:00,85550.0,85719.9,85416.6,85455.9,187150
2025-04-15 12:30:00,85455.9,85779.3,85410.4,85775.8,110508
2025-04-15 13:00:00,85775.9,85829.3,85548.3,85793.7,311993
2025-04-15 13:30:00,85793.7,86393.7,85450.0,85519.6,2764234
2025-04-15 14:00:00,85514.5,85922.0,84738.5,84898.8,2358223
2025-04-15 14:30:00,84898.8,85281.8,84800.5,85089.0,631953
2025-04-15 15:00:00,85088.9,85329.9,84950.1,85158.2,228541
2025-04-15 15:30:00,85158.3,85207.4,84549.2,84857.1,453101
2025-04-15 16:00:00,84855.8,85084.2,84800.1,84949.2,222179
2025-04-15 16:30:00,84949.9,84995.3,84718.0,84800.0,109474
2025-04-15 17:00:00,84800.1,84949.0,84645.2,84675.1,165920
2025-04-15 17:30:00,84675.0,84780.0,84339.2,84410.1,592668
2025-04-15 18:00:00,84410.0,84547.0,84083.0,84255.7,438792
2025-04-15 18:30:00,84255.7,84443.7,84118.7,84126.4,176787
2025-04-15 19:00:00,84126.4,84176.4,84000.0,84034.0,690605
2025-04-15 19:30:00,84034.8,84099.5,83868.0,83941.4,503913
2025-04-15 20:00:00,83942.1,84163.7,83851.2,83979.6,240432
2025-04-15 20:30:00,83979.5,84099.2,83800.0,83982.4,342719
2025-04-15 21:00:00,83982.5,84072.3,83837.7,84025.2,165513
2025-04-15 21:30:00,84025.2,84199.9,84010.9,84138.4,146305
2025-04-15 22:00:00,84138.4,84138.4,83800.0,83889.2,272813
2025-04-15 22:30:00,83889.2,84011.0,83666.0,83790.6,336448
2025-04-15 23:00:00,83790.5,83818.9,83600.0,83714.9,415669
2025-04-15 23:30:00,83715.7,83764.7,83600.0,83612.3,471340
2025-04-16 00:00:00,83612.3,83679.3,83180.1,83454.0,718318
2025-04-16 00:30:00,83453.9,83552.8,83080.6,83102.1,345660
2025-04-16 01:00:00,83102.1,83560.6,83056.5,83468.0,351945
2025-04-16 01:30:00,83468.0,83621.2,83270.0,83591.3,414049
2025-04-16 02:00:00,83591.4,83832.8,83542.1,83811.6,426385
2025-04-16 02:30:00,83811.1,83875.0,83670.4,83840.9,187775
2025-04-16 03:00:00,83840.9,83900.8,83740.0,83740.0,117225
2025-04-16 03:30:00,83740.0,83765.4,83606.1,83638.3,105466
2025-04-16 04:00:00,83635.9,83757.2,83455.9,83518.8,206557
2025-04-16 04:30:00,83518.8,83585.8,83342.4,83535.7,208951
2025-04-16 05:00:00,83535.7,83781.0,83201.1,83344.2,468872
2025-04-16 05:30:00,83343.2,83462.2,83166.6,83310.5,308523
2025-04-16 06:00:00,83310.5,83559.2,83217.0,83425.7,118032
2025-04-16 06:30:00,83425.6,83684.5,83416.7,83604.1,153248
2025-04-16 07:00:00,83604.2,83708.0,83294.5,83336.8,232882
2025-04-16 07:30:00,83332.6,83433.9,83267.6,83316.0,312524
2025-04-16 08:00:00,83316.1,83700.0,83090.9,83537.1,550257
2025-04-16 08:30:00,83537.2,84061.0,83537.2,83693.4,635847
2025-04-16 09:00:00,83697.6,83890.5,83641.5,83755.4,226205
2025-04-16 09:30:00,83755.4,83778.3,83548.0,83548.0,145711
2025-04-16 10:00:00,83548.0,83900.0,83525.0,83862.3,177284
2025-04-16 10:30:00,83862.3,83948.8,83805.7,83893.3,103258
2025-04-16 11:00:00,83893.3,84034.0,83777.0,83826.1,226006
2025-04-16 11:30:00,83826.2,84070.7,83723.8,84008.5,248841
2025-04-16 12:00:00,84009.4,84212.1,83942.4,84130.6,223202
2025-04-16 12:30:00,84130.6,84163.8,83676.4,83706.4,287788
2025-04-16 13:00:00,83706.4,83761.2,83568.0,83680.0,134672
2025-04-16 13:30:00,83680.0,84160.7,83441.0,83680.5,731221
2025-04-16 14:00:00,83679.7,84421.9,83656.8,84321.7,503384
2025-04-16 14:30:00,84321.8,84808.1,84216.1,84566.5,635702
2025-04-16 15:00:00,84566.5,85247.2,84458.8,85062.2,819504
2025-04-16 15:30:00,85062.5,85146.5,84743.9,84805.7,510713
2025-04-16 16:00:00,84806.5,85073.2,84675.9,84813.9,230567
2025-04-16 16:30:00,84814.0,85188.0,84661.5,85010.0,221343
2025-04-16 17:00:00,85010.0,85446.6,84982.7,85278.1,389850
2025-04-16 17:30:00,85278.0,85514.2,83229.1,83249.6,1797958
2025-04-16 18:00:00,83249.5,84400.0,83235.6,84335.1,1891002
2025-04-16 18:30:00,84335.1,84349.9,83564.1,83980.0,556837
2025-04-16 19:00:00,83982.9,84181.5,83754.2,83798.4,222063
2025-04-16 19:30:00,83799.3,84400.0,83786.0,84284.2,433714
2025-04-16 20:00:00,84284.2,84542.1,84200.8,84539.2,703934
2025-04-16 20:30:00,84539.2,84591.2,84186.8,84252.7,138250
2025-04-16 21:00:00,84252.8,84600.0,84208.0,84524.8,240293
2025-04-16 21:30:00,84524.9,84600.0,84353.7,84504.0,150466
2025-04-16 22:00:00,84504.0,84543.4,84269.2,84311.8,138980
2025-04-16 22:30:00,84311.7,84479.3,84253.5,84413.0,81418
2025-04-16 23:00:00,84413.1,84444.4,84200.0,84200.0,107734
2025-04-16 23:30:00,84200.0,84200.1,83982.3,83990.5,165516
2025-04-17 00:00:00,83990.4,84085.3,83888.0,83967.7,361798
2025-04-17 00:30:00,83967.7,84175.4,83950.1,84175.4,158051
2025-04-17 01:00:00,84175.3,84348.2,84080.1,84334.6,289289
2025-04-17 01:30:00,84334.6,84461.1,84153.0,84300.0,177283
2025-04-17 02:00:00,84300.0,84300.0,84020.0,84154.6,100275
2025-04-17 02:30:00,84156.0,84257.5,83990.2,84228.5,141128
2025-04-17 03:00:00,84228.6,84263.6,83788.0,83792.9,414075
2025-04-17 03:30:00,83792.9,83999.9,83791.3,83959.8,206480
2025-04-17 04:00:00,83959.7,83973.8,83860.3,83928.1,92135
2025-04-17 04:30:00,83928.1,84147.0,83922.0,84113.2,69883
2025-04-17 05:00:00,84115.1,84318.2,84054.0,84239.9,97274
2025-04-17 05:30:00,84239.9,84452.8,84239.8,84345.7,80166
2025-04-17 06:00:00,84345.6,84617.2,84267.9,84569.4,120141
2025-04-17 06:30:00,84569.5,84823.7,84562.3,84749.4,136205
2025-04-17 07:00:00,84746.9,84909.5,84600.1,84887.1,175469
2025-04-17 07:30:00,84887.1,85000.0,84558.9,84632.9,160366
2025-04-17 08:00:00,84632.8,84729.9,84508.1,84544.0,61261
2025-04-17 08:30:00,84544.1,84604.9,84365.0,84409.9,92471
2025-04-17 09:00:00,84410.0,84438.4,84303.8,84313.8,104713
2025-04-17 09:30:00,84313.6,84481.5,84304.6,84440.0,156115
2025-04-17 10:00:00,84440.0,84463.8,84145.3,84300.1,535536
2025-04-17 10:30:00,84300.1,84346.8,84234.5,84332.0,40302
2025-04-17 11:00:00,84332.0,84448.2,84232.6,84400.2,90077
2025-04-17 11:30:00,84405.1,84711.4,84354.6,84519.9,137400
2025-04-17 12:00:00,84519.9,84824.6,84519.9,84778.5,375879
2025-04-17 12:30:00,84778.5,84830.0,84663.6,84731.3,129337
2025-04-17 13:00:00,84731.4,84731.4,84423.1,84599.0,214703
2025-04-17 13:30:00,84599.7,84650.0,84269.2,84426.5,333606
2025-04-17 14:00:00,84426.5,84426.5,83950.8,83995.1,965980
2025-04-17 14:30:00,83995.2,84173.4,83691.1,84044.4,832911
2025-04-17 15:00:00,84044.4,84650.0,84044.4,84367.5,407458
2025-04-17 15:30:00,84369.2,84658.0,84365.4,84499.9,153822
2025-04-17 16:00:00,84500.0,84888.0,84362.4,84887.9,1025051
2025-04-17 16:30:00,84888.0,84999.0,84679.6,84879.7,819895
2025-04-17 17:00:00,84879.7,84999.0,84734.4,84950.0,307568
2025-04-17 17:30:00,84948.6,85128.3,84909.6,85036.7,1079710
2025-04-17 18:00:00,85036.7,85432.6,84997.8,85192.9,1715587
2025-04-17 18:30:00,85192.8,85380.0,84843.1,84843.1,469289
2025-04-17 19:00:00,84843.1,85070.6,84589.9,84637.9,327134
2025-04-17 19:30:00,84642.5,84872.3,84428.5,84789.1,314500
2025-04-17 20:00:00,84787.8,85066.6,84787.8,84950.0,125552
2025-04-17 20:30:00,84949.9,85096.5,84812.3,85088.0,100873
2025-04-17 21:00:00,85091.8,85091.8,84851.4,84851.4,68813
2025-04-17 21:30:00,84851.4,85070.6,84851.4,85013.3,50770
2025-04-17 22:00:00,85010.0,85050.5,84905.9,84977.9,60566
2025-04-17 22:30:00,84977.9,84983.2,84687.1,84687.2,69501
2025-04-17 23:00:00,84687.2,84964.0,84687.2,84935.0,87536
2025-04-17 23:30:00,84935.0,84977.8,84837.1,84916.8,100281
2025-04-18 00:00:00,84916.7,84970.0,84779.4,84816.8,249977
2025-04-18 00:30:00,84816.8,84840.8,84668.0,84760.3,97124
2025-04-18 01:00:00,84760.3,85087.8,84760.3,85087.8,206268
2025-04-18 01:30:00,85087.8,85087.8,84869.5,84876.5,51635
2025-04-18 02:00:00,84876.5,84918.4,84761.1,84918.4,60221
2025-04-18 02:30:00,84920.5,84931.3,84801.3,84846.2,61525
2025-04-18 03:00:00,84846.3,84860.2,84700.0,84713.1,93810
2025-04-18 03:30:00,84713.2,84800.0,84700.0,84786.5,44116
2025-04-18 04:00:00,84786.6,84800.0,84540.4,84659.4,147710
2025-04-18 04:30:00,84659.4,84689.1,84587.2,84623.0,116452
2025-04-18 05:00:00,84622.9,84623.0,84475.0,84529.0,124386
2025-04-18 05:30:00,84529.1,84709.8,84489.8,84699.9,61562
2025-04-18 06:00:00,84700.0,84730.0,84627.7,84654.9,64750
2025-04-18 06:30:00,84654.9,84698.7,84546.0,84681.9,93020
2025-04-18 07:00:00,84682.0,84688.8,84365.1,84475.9,195304
2025-04-18 07:30:00,84475.9,84618.3,84431.3,84618.3,131125
2025-04-18 08:00:00,84618.3,84722.0,84618.3,84710.4,108207
2025-04-18 08:30:00,84710.3,84719.8,84558.2,84600.8,68741
2025-04-18 09:00:00,84601.2,84601.2,84496.0,84516.8,77241
2025-04-18 09:30:00,84516.8,84592.3,84475.4,84507.8,61316
2025-04-18 10:00:00,84507.8,84609.3,84446.8,84589.0,68090
2025-04-18 10:30:00,84589.0,84597.3,84464.6,84481.3,65058
2025-04-18 11:00:00,84481.3,84576.8,84429.9,84480.6,63629
2025-04-18 11:30:00,84480.6,84632.1,84461.0,84624.9,70299
2025-04-18 12:00:00,84624.9,84669.4,84527.0,84622.9,125810
2025-04-18 12:30:00,84622.9,84722.2,84569.9,84595.4,109843
2025-04-18 13:00:00,84595.4,84595.4,84465.4,84491.4,99377
2025-04-18 13:30:00,84491.3,84558.6,84430.0,84516.3,110366
2025-04-18 14:00:00,84516.3,84571.3,84301.2,84400.0,260715
2025-04-18 14:30:00,84400.0,84530.3,84368.6,84530.3,91056
2025-04-18 15:00:00,84530.3,84555.8,84300.0,84312.2,113642
2025-04-18 15:30:00,84312.1,84399.0,84300.0,84329.1,221040
2025-04-18 16:00:00,84329.1,84507.8,84255.3,84435.6,324078
2025-04-18 16:30:00,84435.7,84495.4,84390.0,84439.6,33843
2025-04-18 17:00:00,84439.5,84479.4,84339.3,84384.6,30771
2025-04-18 17:30:00,84383.9,84557.2,84372.0,84526.8,86958
2025-04-18 18:00:00,84526.8,84600.0,84458.2,84571.7,75690
2025-04-18 18:30:00,84571.7,84596.4,84523.0,84569.2,42837
2025-04-18 19:00:00,84570.0,84593.7,84510.2,84576.2,41930
2025-04-18 19:30:00,84575.5,84575.5,84468.4,84518.7,22700
2025-04-18 20:00:00,84518.8,84584.6,84428.8,84489.7,52803
2025-04-18 20:30:00,84489.7,84499.6,84415.3,84469.2,24018
2025-04-18 21:00:00,84469.3,84487.2,84435.2,84471.5,30949
2025-04-18 21:30:00,84471.6,84642.0,84471.5,84578.8,53944
2025-04-18 22:00:00,84578.8,84595.7,84376.5,84430.3,47865
2025-04-18 22:30:00,84430.3,84493.5,84430.3,84482.7,18169
2025-04-18 23:00:00,84482.6,84482.6,84300.0,84398.9,51893
2025-04-18 23:30:00,84398.9,84442.9,84359.1,84415.0,34249
2025-04-19 00:00:00,84415.0,84437.7,84316.0,84318.2,73736
2025-04-19 00:30:00,84318.3,84426.4,84318.3,84380.7,38899
2025-04-19 01:00:00,84380.7,84536.0,84371.8,84510.7,50317
2025-04-19 01:30:00,84510.7,84545.4,84440.0,84492.4,37423
2025-04-19 02:00:00,84492.4,84764.4,84446.3,84685.4,201861
2025-04-19 02:30:00,84685.5,84753.3,84566.2,84738.0,66486
2025-04-19 03:00:00,84738.0,84907.9,84738.0,84833.7,229994
2025-04-19 03:30:00,84833.7,84925.1,84719.0,84832.7,340354
2025-04-19 04:00:00,84832.7,85019.6,84832.0,85019.6,145878
2025-04-19 04:30:00,85019.6,85214.0,84963.5,84978.5,325540
2025-04-19 05:00:00,84978.5,85131.9,84941.8,85130.7,100762
2025-04-19 05:30:00,85130.7,85130.8,85016.8,85036.7,81297
2025-04-19 06:00:00,85036.7,85056.5,84916.0,84961.2,66834
2025-04-19 06:30:00,84961.3,84961.3,84840.7,84876.5,49759
2025-04-19 07:00:00,84876.6,85170.0,84876.5,85121.2,120546
2025-04-19 07:30:00,85121.2,85200.0,85072.3,85173.9,75426
2025-04-19 08:00:00,85174.0,85222.3,85070.7,85186.8,82589
2025-04-19 08:30:00,85186.9,85357.0,85128.6,85274.3,152852
2025-04-19 09:00:00,85274.3,85400.0,85229.0,85295.5,118490
2025-04-19 09:30:00,85295.1,85384.8,85181.7,85287.9,121421
2025-04-19 10:00:00,85287.9,85299.0,85123.4,85155.2,102001
2025-04-19 10:30:00,85155.1,85211.5,85115.5,85211.4,43920
2025-04-19 11:00:00,85211.5,85245.9,85088.7,85135.2,68741
2025-04-19 11:30:00,85135.3,85180.7,85076.2,85180.6,51847
2025-04-19 12:00:00,85180.6,85267.7,85151.7,85267.7,32968
2025-04-19 12:30:00,85267.7,85283.7,85182.6,85252.1,38361
2025-04-19 13:00:00,85252.1,85384.5,85155.6,85353.0,64454
2025-04-19 13:30:00,85353.0,85422.0,85257.7,85421.0,181747
2025-04-19 14:00:00,85421.0,85422.0,85319.6,85408.8,142517
2025-04-19 14:30:00,85408.7,85422.0,85304.9,85350.1,99460
2025-04-19 15:00:00,85350.1,85470.7,85266.7,85434.0,290047
2025-04-19 15:30:00,85433.9,85596.1,85000.0,85127.8,429590
2025-04-19 16:00:00,85127.8,85265.4,85062.5,85070.2,212521
2025-04-19 16:30:00,85070.1,85070.1,84629.4,84786.7,379228
2025-04-19 17:00:00,84786.6,84999.0,84765.7,84965.3,122178
2025-04-19 17:30:00,84970.0,85291.9,84929.2,85188.5,448227
2025-04-19 18:00:00,85188.4,85251.0,85117.1,85198.7,146339
2025-04-19 18:30:00,85198.7,85278.9,85096.6,85100.6,85296
2025-04-19 19:00:00,85100.5,85165.1,85000.1,85122.1,60432
2025-04-19 19:30:00,85122.2,85122.2,85010.0,85049.7,40069
2025-04-19 20:00:00,85049.7,85163.9,84969.4,85163.9,52442
2025-04-19 20:30:00,85163.9,85224.6,85139.8,85149.8,36621
2025-04-19 21:00:00,85147.2,85323.5,85133.6,85234.0,75925
2025-04-19 21:30:00,85234.0,85329.5,85196.2,85301.5,41995
2025-04-19 22:00:00,85301.5,85301.6,85176.0,85198.5,48510
2025-04-19 22:30:00,85198.2,85313.8,85174.1,85217.9,38890
2025-04-19 23:00:00,85217.8,85217.9,85041.8,85063.0,99016
2025-04-19 23:30:00,85063.0,85135.1,85024.4,85034.5,26567
2025-04-20 00:00:00,85034.5,85191.4,85000.0,85141.7,110790
2025-04-20 00:30:00,85141.6,85180.6,85040.7,85118.9,78859
2025-04-20 01:00:00,85121.5,85280.0,85100.0,85218.2,50410
2025-04-20 01:30:00,85218.2,85272.6,85168.8,85269.1,38853
2025-04-20 02:00:00,85269.1,85277.0,85156.3,85178.0,53935
2025-04-20 02:30:00,85178.1,85238.8,85165.0,85184.1,18697
2025-04-20 03:00:00,85184.2,85220.4,85125.1,85164.4,32034
2025-04-20 03:30:00,85164.4,85164.4,85072.0,85116.9,19742
2025-04-20 04:00:00,85116.2,85171.1,85060.3,85156.2,40054
2025-04-20 04:30:00,85156.2,85198.7,85120.3,85140.0,23715
2025-04-20 05:00:00,85140.1,85150.0,85105.8,85112.2,35460
2025-04-20 05:30:00,85110.7,85110.7,85040.1,85040.1,54891
2025-04-20 06:00:00,85040.0,85106.3,85020.0,85025.0,47333
2025-04-20 06:30:00,85025.0,85063.3,84800.3,84900.9,133281
2025-04-20 07:00:00,84900.8,84900.8,84680.4,84719.6,479533
2025-04-20 07:30:00,84719.5,84805.5,84650.0,84744.5,489999
2025-04-20 08:00:00,84744.5,84755.7,84600.1,84630.8,192389
2025-04-20 08:30:00,84630.8,84665.9,84600.0,84603.2,244180
2025-04-20 09:00:00,84603.2,84609.8,84566.6,84570.0,341483
2025-04-20 09:30:00,84570.0,84593.8,84425.0,84507.2,384073
2025-04-20 10:00:00,84507.1,84507.1,84334.5,84362.5,186927
2025-04-20 10:30:00,84360.2,84399.8,83950.0,84145.6,511831
2025-04-20 11:00:00,84145.5,84219.4,83964.0,83998.7,291178
2025-04-20 11:30:00,83998.8,84112.8,83907.0,84092.8,219820
2025-04-20 12:00:00,84092.9,84363.9,84085.2,84356.1,314368
2025-04-20 12:30:00,84356.1,84449.1,84267.1,84330.6,198143
2025-04-20 13:00:00,84330.5,84350.0,84115.8,84306.4,188278
2025-04-20 13:30:00,84306.4,84428.4,84250.0,84276.2,181097
2025-04-20 14:00:00,84276.2,84638.2,84250.0,84518.0,302165
2025-04-20 14:30:00,84518.0,84612.0,84488.8,84599.7,148085
2025-04-20 15:00:00,84599.7,84599.7,84305.1,84348.6,192545
2025-04-20 15:30:00,84348.6,84451.0,84266.5,84310.9,95979
2025-04-20 16:00:00,84310.8,84579.9,84250.0,84501.3,209988
2025-04-20 16:30:00,84501.4,84588.6,84460.0,84569.9,76210
2025-04-20 17:00:00,84569.9,84582.6,84416.6,84450.0,70908
2025-04-20 17:30:00,84450.7,84585.3,84417.6,84550.4,34932
2025-04-20 18:00:00,84550.4,84600.0,84516.9,84533.6,29603
2025-04-20 18:30:00,84533.7,84548.7,84433.1,84543.0,36474
2025-04-20 19:00:00,84543.0,84562.3,84488.0,84512.4,29501
2025-04-20 19:30:00,84513.3,84624.1,84513.3,84612.2,27595
2025-04-20 20:00:00,84611.4,85190.0,84578.9,85082.1,493881
2025-04-20 20:30:00,85082.2,85216.6,84986.4,85095.8,178623
2025-04-20 21:00:00,85095.8,85206.4,84874.0,84959.4,111468
2025-04-20 21:30:00,84959.5,85159.5,84913.0,84963.4,61575
2025-04-20 22:00:00,84963.5,84997.6,84635.3,84670.7,117729
2025-04-20 22:30:00,84670.7,84803.9,84633.4,84798.5,69831
2025-04-20 23:00:00,84798.6,85268.9,84798.6,85058.2,348307
2025-04-20 23:30:00,85058.3,85169.9,84958.1,85144.8,174299
2025-04-21 00:00:00,85144.9,86274.0,85116.0,86155.9,2328640
2025-04-21 00:30:00,86156.6,86956.5,86156.6,86588.7,1885065
2025-04-21 01:00:00,86588.7,87234.4,86588.7,87042.9,978505
2025-04-21 01:30:00,87042.9,87400.0,87018.2,87232.1,870467
2025-04-21 02:00:00,87236.0,87606.0,87090.0,87325.3,682120
2025-04-21 02:30:00,87325.0,87452.0,87080.1,87308.0,347253
2025-04-21 03:00:00,87308.1,87579.0,87308.1,87345.9,303722
2025-04-21 03:30:00,87346.0,87410.0,87122.0,87150.0,276190
2025-04-21 04:00:00,87150.0,87300.0,87064.9,87074.0,346308
2025-04-21 04:30:00,87074.0,87358.0,87015.6,87327.5,275809
2025-04-21 05:00:00,87327.4,87467.8,87304.7,87421.0,222466
2025-04-21 05:30:00,87421.1,87709.1,87311.9,87509.1,314942
2025-04-21 06:00:00,87509.2,87659.9,87400.0,87459.0,333822
2025-04-21 06:30:00,87462.6,87504.0,87333.3,87480.2,119149
2025-04-21 07:00:00,87478.9,87575.1,87303.9,87374.0,144565
2025-04-21 07:30:00,87374.1,87544.2,87374.1,87394.6,132096
2025-04-21 08:00:00,87394.6,87682.5,87381.9,87608.0,259957
2025-04-21 08:30:00,87608.0,87628.4,87521.5,87544.1,64767
2025-04-21 09:00:00,87544.0,87758.2,87276.6,87311.9,384521
2025-04-21 09:30:00,87310.1,87496.0,87275.0,87487.6,614006
2025-04-21 10:00:00,87487.7,87549.8,87266.0,87273.9,603167
2025-04-21 10:30:00,87273.9,87387.2,87260.0,87325.9,509125
2025-04-21 11:00:00,87325.9,87330.4,86630.1,86800.0,1259302
2025-04-21 11:30:00,86800.1,86987.9,86740.2,86962.0,307665
2025-04-21 12:00:00,86962.0,87524.3,86950.1,87310.9,496822
2025-04-21 12:30:00,87310.9,87373.5,87012.5,87029.5,190469
2025-04-21 13:00:00,87029.5,87213.0,86762.0,87212.9,749828
2025-04-21 13:30:00,87213.0,87550.0,86902.0,87008.0,908788
2025-04-21 14:00:00,87008.0,88399.0,86918.5,88335.5,2091582
2025-04-21 14:30:00,88339.9,88430.8,87781.9,88185.7,1529295
2025-04-21 15:00:00,88184.4,88294.8,87840.7,88205.7,567188
2025-04-21 15:30:00,88205.8,88311.2,87889.7,88028.5,272083
2025-04-21 16:00:00,88028.1,88244.9,87663.4,87743.3,427988
